b'id',b'key',b'value',b'type' 
617359716,b'source',b'eThekwini Metro',b'regular'
617359722,b'source',b'eThekwini Metro',b'regular'
617359727,b'source',b'eThekwini Metro',b'regular'
617359733,b'source',b'eThekwini Metro',b'regular'
617359743,b'source',b'eThekwini Metro',b'regular'
617359772,b'source',b'eThekwini Metro',b'regular'
617359783,b'source',b'eThekwini Metro',b'regular'
617359788,b'source',b'eThekwini Metro',b'regular'
617359793,b'source',b'eThekwini Metro',b'regular'
617359807,b'source',b'eThekwini Metro',b'regular'
617359816,b'source',b'eThekwini Metro',b'regular'
617359826,b'source',b'eThekwini Metro',b'regular'
617359835,b'source',b'eThekwini Metro',b'regular'
617359845,b'source',b'eThekwini Metro',b'regular'
617359861,b'source',b'eThekwini Metro',b'regular'
617359875,b'source',b'eThekwini Metro',b'regular'
617359886,b'source',b'eThekwini Metro',b'regular'
617359896,b'source',b'eThekwini Metro',b'regular'
617359904,b'source',b'eThekwini Metro',b'regular'
617359916,b'source',b'eThekwini Metro',b'regular'
617359927,b'source',b'eThekwini Metro',b'regular'
617359935,b'source',b'eThekwini Metro',b'regular'
617359944,b'source',b'eThekwini Metro',b'regular'
617359967,b'source',b'eThekwini Metro',b'regular'
617360093,b'source',b'eThekwini Metro',b'regular'
617360102,b'source',b'eThekwini Metro',b'regular'
617360113,b'source',b'eThekwini Metro',b'regular'
617360121,b'source',b'eThekwini Metro',b'regular'
617360130,b'source',b'eThekwini Metro',b'regular'
617360138,b'source',b'eThekwini Metro',b'regular'
617360143,b'source',b'eThekwini Metro',b'regular'
617360146,b'source',b'eThekwini Metro',b'regular'
617360159,b'source',b'eThekwini Metro',b'regular'
617360160,b'source',b'eThekwini Metro',b'regular'
617360161,b'source',b'eThekwini Metro',b'regular'
617360162,b'source',b'eThekwini Metro',b'regular'
617360165,b'source',b'eThekwini Metro',b'regular'
617360167,b'source',b'eThekwini Metro',b'regular'
617360168,b'source',b'eThekwini Metro',b'regular'
617360169,b'source',b'eThekwini Metro',b'regular'
617360170,b'source',b'eThekwini Metro',b'regular'
617360172,b'source',b'eThekwini Metro',b'regular'
617360173,b'source',b'eThekwini Metro',b'regular'
617360176,b'source',b'eThekwini Metro',b'regular'
617360178,b'source',b'eThekwini Metro',b'regular'
617360179,b'source',b'eThekwini Metro',b'regular'
617360180,b'source',b'eThekwini Metro',b'regular'
617360181,b'source',b'eThekwini Metro',b'regular'
617360182,b'source',b'eThekwini Metro',b'regular'
617360183,b'source',b'eThekwini Metro',b'regular'
617360184,b'source',b'eThekwini Metro',b'regular'
617360185,b'source',b'eThekwini Metro',b'regular'
617360186,b'source',b'eThekwini Metro',b'regular'
617360187,b'source',b'eThekwini Metro',b'regular'
617360188,b'source',b'eThekwini Metro',b'regular'
617360189,b'source',b'eThekwini Metro',b'regular'
617360190,b'source',b'eThekwini Metro',b'regular'
617360191,b'source',b'eThekwini Metro',b'regular'
617360192,b'source',b'eThekwini Metro',b'regular'
617360195,b'source',b'eThekwini Metro',b'regular'
617360198,b'source',b'eThekwini Metro',b'regular'
617360202,b'source',b'eThekwini Metro',b'regular'
617360206,b'source',b'eThekwini Metro',b'regular'
617360208,b'source',b'eThekwini Metro',b'regular'
617360212,b'source',b'eThekwini Metro',b'regular'
617360214,b'source',b'eThekwini Metro',b'regular'
617360223,b'source',b'eThekwini Metro',b'regular'
617360232,b'source',b'eThekwini Metro',b'regular'
617360242,b'source',b'eThekwini Metro',b'regular'
617360251,b'source',b'eThekwini Metro',b'regular'
617360304,b'source',b'eThekwini Metro',b'regular'
617360309,b'source',b'eThekwini Metro',b'regular'
617360322,b'source',b'eThekwini Metro',b'regular'
617360328,b'source',b'eThekwini Metro',b'regular'
617360329,b'source',b'eThekwini Metro',b'regular'
617360331,b'source',b'eThekwini Metro',b'regular'
617360332,b'source',b'eThekwini Metro',b'regular'
617360333,b'source',b'eThekwini Metro',b'regular'
617360334,b'source',b'eThekwini Metro',b'regular'
617360335,b'source',b'eThekwini Metro',b'regular'
617360336,b'source',b'eThekwini Metro',b'regular'
617360337,b'source',b'eThekwini Metro',b'regular'
617360338,b'source',b'eThekwini Metro',b'regular'
617360339,b'source',b'eThekwini Metro',b'regular'
617360342,b'source',b'eThekwini Metro',b'regular'
617360343,b'source',b'eThekwini Metro',b'regular'
617360345,b'source',b'eThekwini Metro',b'regular'
617360348,b'source',b'eThekwini Metro',b'regular'
617360351,b'source',b'eThekwini Metro',b'regular'
617360355,b'source',b'eThekwini Metro',b'regular'
617360357,b'source',b'eThekwini Metro',b'regular'
617360358,b'source',b'eThekwini Metro',b'regular'
617360359,b'source',b'eThekwini Metro',b'regular'
617360362,b'source',b'eThekwini Metro',b'regular'
617360364,b'source',b'eThekwini Metro',b'regular'
617360366,b'source',b'eThekwini Metro',b'regular'
617360368,b'source',b'eThekwini Metro',b'regular'
617360370,b'source',b'eThekwini Metro',b'regular'
617360371,b'source',b'eThekwini Metro',b'regular'
617360373,b'source',b'eThekwini Metro',b'regular'
617360375,b'source',b'eThekwini Metro',b'regular'
617360383,b'source',b'eThekwini Metro',b'regular'
617360386,b'source',b'eThekwini Metro',b'regular'
617360390,b'source',b'eThekwini Metro',b'regular'
617360399,b'source',b'eThekwini Metro',b'regular'
617360408,b'source',b'eThekwini Metro',b'regular'
617360410,b'source',b'eThekwini Metro',b'regular'
617360413,b'source',b'eThekwini Metro',b'regular'
617360416,b'source',b'eThekwini Metro',b'regular'
617360420,b'source',b'eThekwini Metro',b'regular'
617360422,b'source',b'eThekwini Metro',b'regular'
617360430,b'source',b'eThekwini Metro',b'regular'
617938598,b'highway',b'traffic_signals',b'regular'
617938600,b'highway',b'traffic_signals',b'regular'
617938617,b'highway',b'traffic_signals',b'regular'
617938618,b'highway',b'traffic_signals',b'regular'
617938672,b'highway',b'traffic_signals',b'regular'
617938755,b'highway',b'turning_circle',b'regular'
617938974,b'highway',b'traffic_signals',b'regular'
617939024,b'highway',b'traffic_signals',b'regular'
617939077,b'highway',b'traffic_signals',b'regular'
617939195,b'highway',b'traffic_signals',b'regular'
617939196,b'highway',b'traffic_signals',b'regular'
617939197,b'highway',b'traffic_signals',b'regular'
617939198,b'highway',b'traffic_signals',b'regular'
617939543,b'highway',b'traffic_signals',b'regular'
617939925,b'noexit',b'yes',b'regular'
617939932,b'highway',b'traffic_signals',b'regular'
617939932,b'traffic_signals',b'signal',b'regular'
617939933,b'highway',b'traffic_signals',b'regular'
617939933,b'traffic_signals',b'signal',b'regular'
617940041,b'highway',b'traffic_signals',b'regular'
617940041,b'traffic_signals',b'signal',b'regular'
617940049,b'noexit',b'yes',b'regular'
617940130,b'noexit',b'yes',b'regular'
617940215,b'highway',b'traffic_signals',b'regular'
617940224,b'highway',b'traffic_signals',b'regular'
617940247,b'noexit',b'yes',b'regular'
617940248,b'noexit',b'yes',b'regular'
617940250,b'noexit',b'yes',b'regular'
617940736,b'barrier',b'gate',b'regular'
617940912,b'barrier',b'gate',b'regular'
617940964,b'highway',b'traffic_signals',b'regular'
617941209,b'highway',b'traffic_signals',b'regular'
617941277,b'highway',b'traffic_signals',b'regular'
617941278,b'highway',b'traffic_signals',b'regular'
617941283,b'highway',b'traffic_signals',b'regular'
617941286,b'highway',b'traffic_signals',b'regular'
617941660,b'source',b'eThekwini Metro',b'regular'
617941727,b'source',b'eThekwini Metro',b'regular'
617941731,b'leisure',b'fishing',b'regular'
619013233,b'highway',b'turning_circle',b'regular'
619013743,b'highway',b'motorway_junction',b'regular'
619013743,b'name',b'M13 Berea Rd (S)',b'regular'
619013743,b'ref',b'2',b'regular'
619013789,b'highway',b'traffic_signals',b'regular'
619021396,b'highway',b'motorway_junction',b'regular'
619021396,b'name',b'M13 Berea Rd (N)',b'regular'
619021396,b'ref',b'2',b'regular'
619021420,b'name',b'Glenwood Spar',b'regular'
619021420,b'shop',b'supermarket',b'regular'
619021427,b'highway',b'motorway_junction',b'regular'
619021427,b'name',b'M13 Berea Rd (S)',b'regular'
619021427,b'ref',b'2',b'regular'
657822470,b'housenumber',b'17',b'addr'
657822470,b'street',b'Silverton Road',b'addr'
657822470,b'name',b'Silver Oaks Boutique Hotel',b'regular'
657822470,b'tourism',b'hotel',b'regular'
724832757,b'highway',b'traffic_signals',b'regular'
725215168,b'noexit',b'yes',b'regular'
725215219,b'highway',b'turning_circle',b'regular'
725215219,b'noexit',b'yes',b'regular'
725215235,b'highway',b'give_way',b'regular'
725215660,b'highway',b'stop',b'regular'
725215725,b'noexit',b'yes',b'regular'
725216133,b'barrier',b'gate',b'regular'
725216375,b'noexit',b'yes',b'regular'
725216766,b'highway',b'crossing',b'regular'
725217017,b'noexit',b'yes',b'regular'
725217161,b'highway',b'mini_roundabout',b'regular'
725217378,b'noexit',b'yes',b'regular'
725217448,b'highway',b'mini_roundabout',b'regular'
725217588,b'noexit',b'yes',b'regular'
725218207,b'highway',b'give_way',b'regular'
725218577,b'noexit',b'yes',b'regular'
725219003,b'highway',b'turning_circle',b'regular'
725219069,b'highway',b'give_way',b'regular'
725219525,b'highway',b'stop',b'regular'
725219578,b'noexit',b'yes',b'regular'
725220349,b'highway',b'give_way',b'regular'
725220414,b'tourism',b'viewpoint',b'regular'
725220417,b'highway',b'motorway_junction',b'regular'
725220417,b'ref',b'22',b'regular'
725220483,b'highway',b'stop',b'regular'
725220643,b'highway',b'stop',b'regular'
725220799,b'highway',b'crossing',b'regular'
725220821,b'noexit',b'yes',b'regular'
725220850,b'highway',b'turning_circle',b'regular'
725220919,b'highway',b'give_way',b'regular'
725221106,b'noexit',b'yes',b'regular'
727836584,b'crossing',b'unmarked',b'regular'
727836584,b'highway',b'give_way',b'regular'
727836587,b'crossing',b'traffic_signals',b'regular'
727836587,b'highway',b'traffic_signals',b'regular'
747740685,b'name',b'Westville mall',b'regular'
747740685,b'shop',b'supermarket',b'regular'
747740690,b'name',"b""Westville Girl's High""",b'regular'
747743902,b'amenity',b'school',b'regular'
747743902,b'name',b'St Benedict High',b'regular'
748402296,b'amenity',b'fuel',b'regular'
748402296,b'name',b'Sasol Delight',b'regular'
815841579,b'street',b'Grays Inn Road',b'addr'
815841579,b'name',b'Durban Caravan Park',b'regular'
815841579,b'phone',b'+27314678865',b'regular'
815841579,b'tourism',b'caravan_site',b'regular'
824916156,b'name',b'Formula 1',b'regular'
824916156,b'tourism',b'hotel',b'regular'
829529209,b'barrier',b'toll_booth',b'regular'
829529209,b'name',b'Mariannhill',b'regular'
829529209,b'operator',b'SANRAL',b'regular'
829529249,b'barrier',b'toll_booth',b'regular'
829529249,b'name',b'Mariannhill',b'regular'
829529249,b'operator',b'SANRAL',b'regular'
833399273,b'highway',b'traffic_signals',b'regular'
834560242,b'waterway',b'weir',b'regular'
834560329,b'amenity',b'fuel',b'regular'
834560329,b'opening_hours',b'24/7',b'regular'
834604882,b'source',b'eThekwini Metro',b'regular'
834660520,b'amenity',b'fuel',b'regular'
834660566,b'highway',b'turning_circle',b'regular'
841770915,b'name',b'Pick n Pay',b'regular'
841770915,b'shop',b'supermarket',b'regular'
841770916,b'name',b'Jet Music',b'regular'
841770916,b'shop',b'cds',b'regular'
841770919,b'amenity',b'restaurant',b'regular'
841770919,b'cuisine',b'japanese',b'regular'
841770919,b'name',b'Daruma',b'regular'
841770920,b'name',b'Signature',b'regular'
841770920,b'shop',b'cosmetics',b'regular'
841770922,b'name',b'Legit',b'regular'
841770922,b'shop',b'clothes',b'regular'
841770930,b'amenity',b'cafe',b'regular'
841770930,b'name',b'Clippers',b'regular'
841770934,b'amenity',b'atm',b'regular'
841770934,b'name',b'FNB',b'regular'
841770941,b'name',b'Truworths Man',b'regular'
841770941,b'shop',b'clothes',b'regular'
841770945,b'information',b'office',b'regular'
841770945,b'tourism',b'information',b'regular'
841770951,b'shop',b'hairdresser',b'regular'
841770952,b'name',b'Pep',b'regular'
841770952,b'shop',b'clothes',b'regular'
841770955,b'amenity',b'restaurant',b'regular'
841770955,b'name',b'Ocean Basket',b'regular'
841770958,b'name',b'NV Clothing',b'regular'
841770958,b'shop',b'clothes',b'regular'
841770977,b'name',"b""Galito's""",b'regular'
841770977,b'shop',b'clothes',b'regular'
841770979,b'amenity',b'restaurant',b'regular'
841770979,b'name',b'Chicken Tikka',b'regular'
841770987,b'amenity',b'restaurant',b'regular'
841770987,b'name',b'Piatto',b'regular'
841770994,b'name',b'Daniel Hechter',b'regular'
841770994,b'shop',b'clothes',b'regular'
841770998,b'amenity',b'restaurant',b'regular'
841770998,b'name',b'Debonairs',b'regular'
841771002,b'name',b'Mr Price',b'regular'
841771002,b'shop',b'clothes',b'regular'
841771009,b'name',b'Discom',b'regular'
841771009,b'shop',b'supermarket',b'regular'
841771046,b'name',b'Jam',b'regular'
841771046,b'shop',b'clothes',b'regular'
841771052,b'amenity',b'restaurant',b'regular'
841771052,b'name',b'MacRib',b'regular'
841771053,b'amenity',b'cafe',b'regular'
841771053,b'name',b'Jiran',b'regular'
841771054,b'name',b'Select Liquor Store 2',b'regular'
841771054,b'shop',b'alcohol',b'regular'
841771058,b'name',b'Dunns',b'regular'
841771058,b'shop',b'clothes',b'regular'
841771059,b'amenity',b'restaurant',b'regular'
841771059,b'name',b'Mustards Grill',b'regular'
841771068,b'name',"b""Linda's Boutique""",b'regular'
841771068,b'shop',b'clothes',b'regular'
841771071,b'amenity',b'fast_food',b'regular'
841771091,b'name',b'Tekkie Town',b'regular'
841771091,b'shop',b'shoes',b'regular'
841771099,b'amenity',b'bank',b'regular'
841771099,b'name',b'Capitec',b'regular'
841771102,b'amenity',b'atm',b'regular'
841771102,b'name',b'ABSA',b'regular'
841771104,b'amenity',b'restaurant',b'regular'
841771104,b'name',"b""Harpoon Harry's""",b'regular'
841771112,b'amenity',b'pharmacy',b'regular'
841771112,b'name',b'Alpha Pharm',b'regular'
841771117,b'name',b'Designer Zone',b'regular'
841771117,b'shop',b'shoes',b'regular'
841771127,b'name',b'Truworths',b'regular'
841771127,b'shop',b'clothes',b'regular'
841771131,b'amenity',b'restaurant',b'regular'
841771131,b'name',"b""nino's""",b'regular'
841771135,b'amenity',b'atm',b'regular'
841771135,b'name',b'Standard',b'regular'
841771141,b'name',b'Black Perl',b'regular'
841771141,b'shop',b'hairdresser',b'regular'
842019791,b'amenity',b'fast_food',b'regular'
842019791,b'cuisine',b'burger',b'regular'
842019791,b'name',b'Steers',b'regular'
842019797,b'name',b'Natal Maritime Museum',b'regular'
842019797,b'tourism',b'museum',b'regular'
842019811,b'name',b'Tasher',b'regular'
842019811,b'shop',b'jewelry',b'regular'
842019815,b'amenity',b'fuel',b'regular'
842019815,b'name',b'Shell',b'regular'
842019821,b'amenity',b'bus_station',b'regular'
842019821,b'name',b'SA Road Link',b'regular'
842019828,b'amenity',b'fast_food',b'regular'
842019828,b'name',b'Steers',b'regular'
842019842,b'amenity',b'restaurant',b'regular'
842019842,b'cuisine',b'pizza',b'regular'
842019842,b'name',b'Pizza Perfect',b'regular'
842019848,b'historic',b'memorial',b'regular'
842019848,b'name',b'Gunners Memorial and Garden of Remembrance',b'regular'
842019849,b'name',b'Queen Victoria',b'regular'
842019849,b'tourism',b'artwork',b'regular'
842019850,b'amenity',b'atm',b'regular'
842019850,b'name',b'ABSA',b'regular'
842019868,b'name',b'Destination Bon Voyage',b'regular'
842019868,b'shop',b'convenience',b'regular'
842019875,b'amenity',b'toilets',b'regular'
842019890,b'amenity',b'cinema',b'regular'
842019895,b'amenity',b'restaurant',b'regular'
842019895,b'name',b'Centre Court',b'regular'
842019899,b'amenity',b'restaurant',b'regular'
842019899,b'name',b'News Cafe',b'regular'
842019903,b'amenity',b'ice_cream',b'regular'
842019903,b'name',b'Milky Lane',b'regular'
842019915,b'amenity',b'restaurant',b'regular'
842019915,b'name',"b""Govender's House of Curries""",b'regular'
842019920,b'name',b'Sun Coast Hotel and Towers',b'regular'
842019920,b'tourism',b'hotel',b'regular'
842019926,b'amenity',b'bus_station',b'regular'
842019926,b'name',b'Trans Lux',b'regular'
842019943,b'name',b'Afrowazi',b'regular'
842019943,b'shop',b'jewelry',b'regular'
842019946,b'amenity',b'restaurant',b'regular'
842019946,b'name',b'Mugg & Bean',b'regular'
842019954,b'amenity',b'atm',b'regular'
842019954,b'name',b'Standard',b'regular'
842019964,b'amenity',b'fast_food',b'regular'
842019964,b'cuisine',b'fish_and_chips',b'regular'
842019971,b'amenity',b'fast_food',b'regular'
842019971,b'name',b'KFC',b'regular'
842019975,b'amenity',b'bus_station',b'regular'
842019975,b'name',b'Intercape',b'regular'
842019980,b'historic',b'memorial',b'regular'
842019980,b'name',b'Lieut Greory Wyatt Memorial',b'regular'
842020002,b'amenity',b'ice_cream',b'regular'
842020002,b'name',b'Mozart',b'regular'
842020004,b'amenity',b'restaurant',b'regular'
842020004,b'cuisine',b'pizza',b'regular'
842020004,b'layer',b'1',b'regular'
842020004,b'name',b'Mimmos',b'regular'
842020025,b'name',b'Harry Escombe',b'regular'
842020025,b'tourism',b'artwork',b'regular'
842020044,b'name',b'Pirana',b'regular'
842020044,b'shop',b'clothes',b'regular'
842020048,b'historic',b'memorial',b'regular'
842020048,b'name',b'John Ross',b'regular'
842020051,b'amenity',b'atm',b'regular'
842020051,b'name',b'FNB',b'regular'
842020055,b'amenity',b'bar',b'regular'
842020055,b'name',b'Circus',b'regular'
842020064,b'name',b'Butterworth',b'regular'
842020064,b'tourism',b'hotel',b'regular'
842020078,b'name',b'Sir John Robinson',b'regular'
842020078,b'tourism',b'artwork',b'regular'
842020088,b'amenity',b'fast_food',b'regular'
842020097,b'amenity',b'bar',b'regular'
842020097,b'name',"b""Silverani's""",b'regular'
842020100,b'amenity',b'fast_food',b'regular'
842020100,b'cuisine',b'chicken',b'regular'
842020100,b'name',b'KFC',b'regular'
842020111,b'amenity',b'fuel',b'regular'
842020111,b'name',b'Engen',b'regular'
842020121,b'amenity',b'restaurant',b'regular'
842020121,b'name',b'Spur',b'regular'
842020145,b'amenity',b'toilets',b'regular'
842020147,b'amenity',b'bar',b'regular'
842020147,b'name',b'Blue Lagoon',b'regular'
842020149,b'sport',b'canoeing',b'regular'
842020167,b'amenity',b'restaurant',b'regular'
842020167,b'name',"b""John Dory's""",b'regular'
842020168,b'amenity',b'bar',b'regular'
842020168,b'layer',b'1',b'regular'
842020168,b'name',b'Cafe Vacca Matta',b'regular'
842020169,b'amenity',b'bar',b'regular'
842020169,b'name',b'Havana',b'regular'
842020171,b'amenity',b'atm',b'regular'
842020171,b'name',b'FNB',b'regular'
842020180,b'amenity',b'place_of_worship',b'regular'
842020180,b'religion',b'christian',b'regular'
842020181,b'name',b'Cosmic',b'regular'
842020181,b'shop',b'confectionery',b'regular'
842020185,b'amenity',b'fast_food',b'regular'
842020185,b'name',b'Hungry Lion',b'regular'
842020189,b'amenity',b'bus_station',b'regular'
842020189,b'name',b'Greyhound',b'regular'
842020199,b'amenity',b'fast_food',b'regular'
842020199,b'name',b'Wimpy',b'regular'
842020206,b'name',b'Jan Smuts',b'regular'
842020206,b'tourism',b'artwork',b'regular'
842020215,b'amenity',b'fast_food',b'regular'
842020215,b'name',b'Chicken Licken',b'regular'
842020220,b'amenity',b'cafe',b'regular'
842020228,b'name',b'Road Lodge',b'regular'
842020228,b'tourism',b'hotel',b'regular'
842020234,b'amenity',b'restaurant',b'regular'
842020234,b'name',b'Cape Town Fish Market',b'regular'
842020238,b'amenity',b'fuel',b'regular'
842020238,b'name',b'Engen',b'regular'
842020244,b'name',b'Royal Hotel',b'regular'
842020244,b'tourism',b'hotel',b'regular'
842084398,b'shop',b'convenience',b'regular'
842084406,b'amenity',b'atm',b'regular'
842084406,b'name',b'Standard',b'regular'
842084409,b'amenity',b'car_rental',b'regular'
842084409,b'name',b'Rent & Drive',b'regular'
842084440,b'amenity',b'fast_food',b'regular'
842084440,b'name',b'KFC',b'regular'
842084442,b'name',b'Vrushiks',b'regular'
842084442,b'shop',b'vegetarian',b'regular'
842084446,b'amenity',b'atm',b'regular'
842084446,b'name',b'ABSA',b'regular'
842084456,b'amenity',b'nightclub',b'regular'
842084456,b'name',b'Deep Blue',b'regular'
842084474,b'layer',b'1',b'regular'
842084474,b'name',b'North Beach',b'regular'
842084474,b'shop',b'alcohol',b'regular'
842084485,b'name',b'Spar',b'regular'
842084485,b'shop',b'supermarket',b'regular'
842084491,b'amenity',b'fuel',b'regular'
842084494,b'amenity',b'pharmacy',b'regular'
842084494,b'name',b'Alpha Pharm',b'regular'
842084521,b'amenity',b'restaurant',b'regular'
842084521,b'cuisine',b'pizza',b'regular'
842084525,b'amenity',b'doctors',b'regular'
842084531,b'city',b'Durban',b'addr'
842084531,b'housenumber',b'20',b'addr'
842084531,b'street',b'John Mcintyre Road',b'addr'
842084531,b'name',b'The Oceanic',b'regular'
842084531,b'operator',b'First Group',b'regular'
842084531,b'tourism',b'hotel',b'regular'
842084531,b'website',b'http://www.theoceanic.co.za',b'regular'
842084553,b'name',b'Salon Mangrove',b'regular'
842084553,b'shop',b'hairdresser',b'regular'
843735138,b'name',b'Elector',b'regular'
843735138,b'shop',b'communication',b'regular'
843735143,b'name',b'Manocle Naturals',b'regular'
843735143,b'shop',b'clothes',b'regular'
843735146,b'name',b'South Beach',b'regular'
843735146,b'place',b'locality',b'regular'
843735159,b'amenity',b'fast_food',b'regular'
843735159,b'name',b'KFC',b'regular'
843735163,b'shop',b'sunglasses',b'regular'
843735165,b'name',b'Ushaka Liquors',b'regular'
843735165,b'shop',b'alcohol',b'regular'
843735168,b'name',b'Zulu Kingdom',b'regular'
843735168,b'shop',b'jewelry',b'regular'
843735177,b'amenity',b'restaurant',b'regular'
843735177,b'name',b'Curry Leaf',b'regular'
843735179,b'amenity',b'atm',b'regular'
843735179,b'name',b'FNB',b'regular'
843735183,b'name',b'Wedge Beach',b'regular'
843735183,b'place',b'locality',b'regular'
843735187,b'amenity',b'cafe',b'regular'
843735187,b'name',b'Java',b'regular'
843735195,b'name',b'Point Fresh Produce',b'regular'
843735195,b'shop',b'grocery',b'regular'
843735198,b'amenity',b'ice_cream',b'regular'
843735198,b'name',b'Milky Lane',b'regular'
843735200,b'name',b'NWJ',b'regular'
843735200,b'shop',b'jewelry',b'regular'
843735205,b'name',b'Clothes Line',b'regular'
843735205,b'shop',b'clothes',b'regular'
843735216,b'name',b'Addington Beach',b'regular'
843735216,b'place',b'locality',b'regular'
843735218,b'amenity',b'ice_cream',b'regular'
843735218,b'name',b'Makea Shake',b'regular'
843735222,b'name',b'Wicked',b'regular'
843735222,b'shop',b'clothes',b'regular'
843735228,b'name',b'North Beach',b'regular'
843735228,b'place',b'locality',b'regular'
843735231,b'amenity',b'fast_food',b'regular'
843735231,b'name',b'Wimpy',b'regular'
843735234,b'name',b'Kodak Express',b'regular'
843735234,b'shop',b'photos',b'regular'
843735239,b'amenity',b'fast_food',b'regular'
843735239,b'name',b'My Diners',b'regular'
843735245,b'name',b'Hang Ten',b'regular'
843735245,b'shop',b'clothes',b'regular'
843735248,b'name',b'Ushaka Trading Co',b'regular'
843735248,b'shop',b'clothes',b'regular'
843735265,b'name',b'Ripcurl',b'regular'
843735265,b'shop',b'clothes',b'regular'
843735268,b'amenity',b'ice_cream',b'regular'
843735268,b'name',b'Milky Lane',b'regular'
843735273,b'amenity',b'restaurant',b'regular'
843735273,b'name',b'Moyo',b'regular'
843735282,b'name',"b""Gorina's""",b'regular'
843735282,b'shop',b'spices',b'regular'
843735285,b'name',b'Windsongs',b'regular'
843735285,b'shop',b'toys',b'regular'
843735292,b'name',"b""MJ's""",b'regular'
843735292,b'shop',b'hairdresser',b'regular'
843735295,b'amenity',b'restaurant',b'regular'
843735295,b'name',b'Cargo Hold',b'regular'
843735299,b'name',b'Dangerous Creatures',b'regular'
843735299,b'shop',b'pet',b'regular'
843735316,b'name',b'Crystals',b'regular'
843735316,b'shop',b'toys',b'regular'
843735321,b'amenity',b'cafe',b'regular'
843735321,b'name',b'Wrap-it-up',b'regular'
843735325,b'name',b'The Fudge Factory',b'regular'
843735325,b'shop',b'confectionery',b'regular'
843735333,b'amenity',b'bar',b'regular'
843735333,b'name',b'Wahooz',b'regular'
843735338,b'amenity',b'police',b'regular'
843735340,b'name',b'Gifts & Collectables',b'regular'
843735340,b'shop',b'gift',b'regular'
843735362,b'name',b'Game Zone',b'regular'
843735362,b'shop',b'computer',b'regular'
843735369,b'name',b'Clocks & Boxes',b'regular'
843735369,b'shop',b'jewelry',b'regular'
843735372,b'amenity',b'fast_food',b'regular'
843735372,b'name',b'Waffle Xpress',b'regular'
843735379,b'alt_name',b'Spur',b'regular'
843735379,b'amenity',b'restaurant',b'regular'
843735379,b'name',b'Silver Spear Spur',b'regular'
843735383,b'amenity',b'atm',b'regular'
843735383,b'name',b'ABSA',b'regular'
843735384,b'name',b'Layed Back',b'regular'
843735384,b'shop',b'clothes',b'regular'
843735386,b'amenity',b'restaurant',b'regular'
843735386,b'cuisine',b'pizza',b'regular'
843735386,b'name',"b""Panarotti's""",b'regular'
843735401,b'name',b'Green Cross',b'regular'
843735401,b'shop',b'shoes',b'regular'
843735404,b'name',b'1st Zulu Safaris',b'regular'
843735404,b'shop',b'travel_agency',b'regular'
843735407,b'amenity',b'fast_food',b'regular'
843735407,b'name',b'Steers',b'regular'
843735409,b'name',b'Pirana',b'regular'
843735409,b'shop',b'clothes',b'regular'
843735437,b'amenity',b'ice_cream',b'regular'
843735437,b'name',b'Mozart',b'regular'
843735453,b'name',b'Calypso',b'regular'
843735453,b'shop',b'clothes',b'regular'
843735458,b'amenity',b'fast_food',b'regular'
843735458,b'name',b'Chip & Dip',b'regular'
843735464,b'name',b'Butik Asia',b'regular'
843735464,b'shop',b'clothes',b'regular'
843735478,b'amenity',b'nightclub',b'regular'
843735478,b'name',b'Cape To Cairo',b'regular'
843735484,b'amenity',b'restaurant',b'regular'
843735484,b'name',b'Ocean Basket',b'regular'
843735493,b'name',b'Sweets from Heaven',b'regular'
843735493,b'shop',b'confectionery',b'regular'
843735504,b'name',b'Just Cruzin',b'regular'
843735504,b'shop',b'clothes',b'regular'
843735512,b'name',b'The SA Flag',b'regular'
843735512,b'shop',b'clothes',b'regular'
843735516,b'name',b'Sequing',b'regular'
843735516,b'shop',b'clothes',b'regular'
843735521,b'amenity',b'fast_food',b'regular'
843735521,b'name',b'Wimpy',b'regular'
843735537,b'amenity',b'atm',b'regular'
843735537,b'name',b'Nedbank',b'regular'
843735541,b'amenity',b'restaurant',b'regular'
843735541,b'name',b'Cape Town Fish Market',b'regular'
843735548,b'amenity',b'atm',b'regular'
843735548,b'name',b'Standard',b'regular'
843735566,b'name',b'Dairy Beach',b'regular'
843735566,b'place',b'locality',b'regular'
843735569,b'amenity',b'bureau_de_change',b'regular'
843735569,b'name',b'Sikhona',b'regular'
843735574,b'amenity',b'pharmacy',b'regular'
843735574,b'name',b'Alpha Pharm',b'regular'
843735591,b'amenity',b'restaurant',b'regular'
843735591,b'name',"b""Emperor's Kitchen""",b'regular'
843735594,b'name',b'Sweet Kingdom',b'regular'
843735594,b'shop',b'convenience',b'regular'
843735596,b'amenity',b'restaurant',b'regular'
843735596,b'name',b'LM Prawns & Grill',b'regular'
843735619,b'amenity',b'fast_food',b'regular'
843735619,b'name',b'Steers',b'regular'
843735625,b'name',b'Heritage Africa',b'regular'
843735625,b'shop',b'art',b'regular'
843735628,b'amenity',b'fountain',b'regular'
843735646,b'amenity',b'bar',b'regular'
843735646,b'name',b'Ushaka',b'regular'
843735652,b'amenity',b'restaurant',b'regular'
843735652,b'cuisine',b'pizza',b'regular'
843735652,b'name',b'Debonairs',b'regular'
843735680,b'amenity',b'bar',b'regular'
843735680,b'name',"b""Joe Cool's""",b'regular'
843735685,b'amenity',b'ice_cream',b'regular'
